cell,seed,aggregation,group,n,ce_ctw_original,ce_root_original,ce_ctw_shuffled,ce_root_shuffled,g_original,g_shuffled,q
C0,2,eligible_token_weighted,contrast,,0.3343641133440167,0.1357461986447639,0.17820695870770908,0.17820695870770908,-0.19861791469925283,0.0,-0.19861791469925283
C0,3,equal_block,HEX,53009.0,4.615357288816858,4.8729307662182055,4.804562932319186,4.804562932319186,0.25757347740134673,0.0,0.25757347740134673
C0,3,equal_block,PROSE_ALL,56099.0,4.2347167320917105,4.7042682995827745,4.5701850566059745,4.5701850566059745,0.469551567491065,0.0,0.469551567491065
C0,3,equal_block,contrast,,0.3806405567251474,0.16866246663543105,0.23437787571321156,0.23437787571321156,-0.2119780900897183,0.0,-0.2119780900897183
C0,3,eligible_token_weighted,HEX,53009.0,4.56795829417285,4.829915870907298,4.741682586159666,4.741682586159666,0.2619575767344479,0.0,0.2619575767344479
C0,3,eligible_token_weighted,PROSE_ALL,56099.0,4.228622285604575,4.6924746395592765,4.559028885833293,4.559028885833293,0.4638523539547002,0.0,0.4638523539547002
C0,3,eligible_token_weighted,contrast,,0.3393360085682744,0.13744123134802155,0.18265370032637307,0.18265370032637307,-0.20189477722025229,0.0,-0.20189477722025229
C0,4,equal_block,HEX,53009.0,4.619357556673597,4.871492343023906,4.806929751245539,4.806929751245539,0.2521347863503087,0.0,0.2521347863503087
C0,4,equal_block,PROSE_ALL,56099.0,4.236915611012658,4.704616853086871,4.5685732796968255,4.5685732796968255,0.46770124207421426,1.7763568394002506e-16,0.4677012420742141
C0,4,equal_block,contrast,,0.3824419456609389,0.16687548993703505,0.23835647154871342,0.23835647154871342,-0.21556645572390554,-1.7763568394002506e-16,-0.21556645572390537
C0,4,eligible_token_weighted,HEX,53009.0,4.569725994060612,4.830211333606787,4.747349331202894,4.747349331202894,0.2604853395461743,0.0,0.2604853395461743
C0,4,eligible_token_weighted,PROSE_ALL,56099.0,4.230369765289673,4.6926723715374195,4.558104850926576,4.558104850926576,0.46230260624774705,1.9527607673187303e-16,0.46230260624774683
C0,4,eligible_token_weighted,contrast,,0.33935622877093863,0.13753896206936744,0.18924448027631868,0.18924448027631868,-0.20181726670157274,-1.9527607673187303e-16,-0.20181726670157252
C0,5,equal_block,HEX,53009.0,4.608222690112333,4.8669851276897536,4.801407161316636,4.801407161316636,0.25876243757742,0.0,0.25876243757742
C0,5,equal_block,PROSE_ALL,56099.0,4.2340507511681285,4.704340230493086,4.570643818190817,4.570643818190817,0.4702894793249571,1.7763568394002506e-16,0.47028947932495696
C0,5,equal_block,contrast,,0.37417193894420464,0.16264489719666742,0.23076334312581892,0.23076334312581892,-0.21152704174753711,-1.7763568394002506e-16,-0.21152704174753695
C0,5,eligible_token_weighted,HEX,53009.0,4.5690971769634094,4.829766335455649,4.748492713653113,4.748492713653113,0.2606691584922402,0.0,0.2606691584922402
C0,5,eligible_token_weighted,PROSE_ALL,56099.0,4.227842897863892,4.692131633006563,4.561170275083442,4.561170275083442,0.4642887351426715,2.6425758040633148e-16,0.4642887351426712
C0,5,eligible_token_weighted,contrast,,0.3412542790995179,0.13763470244908582,0.18732243856967123,0.18732243856967123,-0.2036195766504313,-2.6425758040633148e-16,-0.203619576650431
C0,6,equal_block,HEX,53009.0,4.606705129394959,4.867874633702822,4.796032414921953,4.796032414921953,0.2611695043078641,0.0,0.2611695043078641
C0,6,equal_block,PROSE_ALL,56099.0,4.238281998765653,4.704126270136415,4.5702394269313995,4.5702394269313995,0.46584427137076184,0.0,0.46584427137076184
C0,6,equal_block,contrast,,0.36842313062930554,0.1637483635664072,0.22579298799055358,0.22579298799055358,-0.20467476706289772,0.0,-0.20467476706289772
C0,6,eligible_token_weighted,HEX,53009.0,4.566545871158108,4.829855816859196,4.738428552626266,4.738428552626266,0.26330994570108823,0.0,0.26330994570108823
C0,6,eligible_token_weighted,PROSE_ALL,56099.0,4.231482424560972,4.692113282523266,4.558962352746589,4.558962352746589,0.4606308579622945,0.0,0.4606308579622945
C0,6,eligible_token_weighted,contrast,,0.33506344659713605,0.13774253433592953,0.17946619987967782,0.17946619987967782,-0.1973209122612063,0.0,-0.1973209122612063
C0,7,equal_block,HEX,53009.0,4.611802485954169,4.869925208926251,4.7965867725403815,4.7965867725403815,0.25812272297208194,0.0,0.25812272297208194
C0,7,equal_block,PROSE_ALL,56099.0,4.233660296699439,4.704332542039294,4.570571196307716,4.570571196307716,0.47067224533985713,0.0,0.47067224533985713
C0,7,equal_block,contrast,,0.37814218925473053,0.1655926668869565,0.22601557623266544,0.22601557623266544,-0.2125495223677752,0.0,-0.2125495223677752
C0,7,eligible_token_weighted,HEX,53009.0,4.571255687461729,4.831301271265844,4.74216147539721,4.74216147539721,0.2600455838041157,0.0,0.2600455838041157
C0,7,eligible_token_weighted,PROSE_ALL,56099.0,4.227340991266777,4.692265262381219,4.5623595147481915,4.5623595147481915,0.4649242711144427,0.0,0.4649242711144427
C0,7,eligible_token_weighted,contrast,,0.3439146961949522,0.13903600888462542,0.17980196064901843,0.17980196064901843,-0.204878687310327,0.0,-0.204878687310327
C0,8,equal_block,HEX,53009.0,4.611033626575005,4.871996788193944,4.811930067246568,4.811930067246568,0.26096316161893895,0.0,0.26096316161893895
C0,8,equal_block,PROSE_ALL,56099.0,4.233407338292842,4.70294131053597,4.568604598203696,4.568604598203696,0.46953397224312826,0.0,0.46953397224312826
C0,8,equal_block,contrast,,0.3776262882821628,0.1690554776579738,0.24332546904287167,0.24332546904287167,-0.2085708106241893,0.0,-0.2085708106241893
C0,8,eligible_token_weighted,HEX,53009.0,4.570086554165009,4.832437974369278,4.752408301466137,4.752408301466137,0.26235142020426944,0.0,0.26235142020426944
C0,8,eligible_token_weighted,PROSE_ALL,56099.0,4.226807498885921,4.690856994249098,4.560306731713049,4.560306731713049,0.464049495363177,0.0,0.464049495363177
C0,8,eligible_token_weighted,contrast,,0.34327905527908786,0.14158098012017994,0.19210156975308834,0.19210156975308834,-0.20169807515890759,0.0,-0.20169807515890759
C0,9,equal_block,HEX,53009.0,4.603472212781172,4.8661408558008,4.78958058279604,4.78958058279604,0.262668643019627,0.0,0.262668643019627
C0,9,equal_block,PROSE_ALL,56099.0,4.236884182697604,4.704993218564449,4.5737616753871055,4.5737616753871055,0.46810903586684516,0.0,0.46810903586684516
C0,9,equal_block,contrast,,0.36658803008356866,0.1611476372363505,0.21581890740893428,0.21581890740893428,-0.20544039284721816,0.0,-0.20544039284721816
C0,9,eligible_token_weighted,HEX,53009.0,4.567884120892702,4.830593206964218,4.7418130236641725,4.7418130236641725,0.2627090860715153,0.0,0.2627090860715153
C0,9,eligible_token_weighted,PROSE_ALL,56099.0,4.230491108736287,4.692724494920647,4.564290583023384,4.564290583023384,0.4622333861843591,0.0,0.4622333861843591
C0,9,eligible_token_weighted,contrast,,0.33739301215641504,0.13786871204357087,0.17752244064078848,0.17752244064078848,-0.19952430011284383,0.0,-0.19952430011284383
C0,10,equal_block,HEX,53009.0,4.622126994959485,4.874556271774541,4.807886496593817,4.807886496593817,0.25242927681505556,0.0,0.25242927681505556
C0,10,equal_block,PROSE_ALL,56099.0,4.234503060322041,4.704694571445651,4.584400754060232,4.584400754060232,0.4701915111236096,0.0,0.4701915111236096
C0,10,equal_block,contrast,,0.3876239346374444,0.16986170032889003,0.223485742533585,0.223485742533585,-0.21776223430855401,0.0,-0.21776223430855401
C0,10,eligible_token_weighted,HEX,53009.0,4.572504684388363,4.832324394105908,4.750588709772936,4.750588709772936,0.2598197097175444,0.0,0.2598197097175444
C0,10,eligible_token_weighted,PROSE_ALL,56099.0,4.2284135518883454,4.692896369534878,4.573988611615732,4.573988611615732,0.4644828176465322,0.0,0.4644828176465322
C0,10,eligible_token_weighted,contrast,,0.34409113250001777,0.13942802457102932,0.1766000981572038,0.1766000981572038,-0.2046631079289878,0.0,-0.2046631079289878
C0,11,equal_block,HEX,53009.0,4.619700834244612,4.873620572687917,4.800206541853776,4.800206541853776,0.2539197384433054,0.0,0.2539197384433054
C0,11,equal_block,PROSE_ALL,56099.0,4.233492416884821,4.703711390987072,4.569189135952326,4.569189135952326,0.47021897410225166,0.0,0.47021897410225166
C0,11,equal_block,contrast,,0.38620841735979106,0.16990918170084512,0.2310174059014507,0.2310174059014507,-0.21629923565894627,0.0,-0.21629923565894627
C0,11,eligible_token_weighted,HEX,53009.0,4.5735647323945114,4.832984546992843,4.744278056874442,4.744278056874442,0.2594198145983311,0.0,0.2594198145983311
C0,11,eligible_token_weighted,PROSE_ALL,56099.0,4.227918869432917,4.691750416127682,4.559173518867842,4.559173518867842,0.46383154669476573,0.0,0.46383154669476573
C0,11,eligible_token_weighted,contrast,,0.34564586296159483,0.14123413086516035,0.1851045380065992,0.1851045380065992,-0.20441173209643465,0.0,-0.20441173209643465
C0,12,equal_block,HEX,53009.0,4.617453601491018,4.871918485896246,4.797825863688617,4.797825863688617,0.2544648844052273,0.0,0.2544648844052273
C0,12,equal_block,PROSE_ALL,56099.0,4.233787546509774,4.704008365757795,4.572987591203351,4.572987591203351,0.4702208192480204,0.0,0.4702208192480204
C0,12,equal_block,contrast,,0.3836660549812443,0.1679101201384512,0.22483827248526644,0.22483827248526644,-0.2157559348427931,0.0,-0.2157559348427931
C0,12,eligible_token_weighted,HEX,53009.0,4.575042544233409,4.83002854718746,4.741667329648679,4.741667329648679,0.25498600295405105,0.0,0.25498600295405105
C0,12,eligible_token_weighted,PROSE_ALL,56099.0,4.228067079410237,4.692179554783848,4.563135173360628,4.563135173360628,0.46411247537361133,0.0,0.46411247537361133
C0,12,eligible_token_weighted,contrast,,0.34697546482317243,0.1378489924036126,0.17853215628805064,0.17853215628805064,-0.20912647241956028,0.0,-0.20912647241956028
C0,13,equal_block,HEX,53009.0,4.613691607177404,4.872603868359464,4.807647840216884,4.807647840216884,0.2589122611820609,0.0,0.2589122611820609
