cell,variant,held_block,held_block_key,seed,doc_id,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,3,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8383.42734977984,9247.521497341426,9128.356138030402,9128.356138030402,1769,1989,4.214895600693736,4.649332075083673,0.43443647438993693,4.589419878346105,4.589419878346105,0.0,0.43443647438993693,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,3,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22854.85939254124,25098.95806080405,24253.22918157502,24253.229181575025,4778,5238,4.363279761844452,4.791706388087829,0.42842662624337713,4.63024612095743,4.630246120957431,8.881784197001252e-16,0.42842662624337624,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,4,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8374.31744952534,9244.901774852158,9116.399558891928,9116.399558891928,1773,1989,4.2103154597915236,4.648014969759758,0.43769950996823415,4.583408526340839,4.583408526340839,0.0,0.43769950996823415,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,4,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22888.92443954847,25114.115225128764,24231.22700026357,24231.22700026357,4727,5238,4.36978320724484,4.794600081162422,0.4248168739175817,4.626045628152648,4.626045628152648,0.0,0.4248168739175817,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,5,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8374.89773718881,9243.304079763348,9123.727102431714,9123.727102431716,1734,1989,4.210607208239724,4.647211704255077,0.4366044960153532,4.587092560297493,4.587092560297494,8.881784197001252e-16,0.43660449601535234,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,5,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22851.099111355798,25105.296429024416,24228.28584856907,24228.28584856907,4712,5238,4.362561876929323,4.792916462203974,0.4303545852746504,4.625484125347284,4.625484125347284,0.0,0.4303545852746504,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,6,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8396.95532482448,9248.206052861742,9171.129260395914,9171.129260395914,1764,1989,4.221696995889633,4.6496762457826755,0.4279792498930428,4.610924716136709,4.610924716136709,0.0,0.4279792498930428,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,6,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22895.71412233721,25112.650557835932,24129.375392383165,24129.375392383165,4752,5238,4.371079442981522,4.794320457777001,0.4232410147954795,4.606600876743636,4.606600876743636,0.0,0.4232410147954795,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,7,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8377.682577933881,9246.360659427253,9153.854296132646,9153.854296132646,1750,1989,4.212007329277969,4.648748446167549,0.4367411168895794,4.602239465124508,4.602239465124508,0.0,0.4367411168895794,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,7,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22866.88654875356,25120.672057819265,24144.706593664618,24144.706593664618,4758,5238,4.36557589705108,4.7958518628902755,0.43027596583919525,4.60952779565953,4.60952779565953,0.0,0.43027596583919525,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,8,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8383.634802783241,9244.110236127759,9129.112166376312,9129.112166376312,1746,1989,4.214999900846275,4.647617011627832,0.43261711078155773,4.58979998309518,4.58979998309518,0.0,0.43261711078155773,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,8,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22849.010648239386,25108.509859349746,24147.547038083285,24147.547038083285,4719,5238,4.36216316308503,4.793529946420341,0.431366783335311,4.610070072180848,4.610070072180848,0.0,0.431366783335311,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,9,tlg0003.tlg001.perseus-grc1.1.tb.xml,4_7,1989,8386.508236668284,9246.140276810458,9151.668668488534,9151.668668488534,1755,1989,4.216444563433024,4.648637645455233,0.4321930820222093,4.6011406075859895,4.6011406075859895,0.0,0.4321930820222093,
D12,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,9,tlg0003.tlg001.perseus-grc1.1.tb.xml,ge8,5238,22863.24791649454,25117.98534290466,24180.75373777647,24180.75373777647,4714,5238,4.364881236444166,4.79533893526244,0.430457698818274,4.616409648296386,4.616409648296386,0.0,0.430457698818274,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88518.89120312483,93607.16703553661,92913.43898590676,92913.43898590676,17103,19783,4.474492807113422,4.7316972671251385,0.2572044600117165,4.696630389016163,4.696630389016163,0.0,0.2572044600117165,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118802.37917085881,125590.48117808266,121964.62466073314,121964.62466073314,22984,25732,4.616911983944458,4.88071199977004,0.26380001582558155,4.739803538812884,4.739803538812884,0.0,0.26380001582558155,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2083.590652196568,2186.508743290267,2163.764937244695,2163.764937244695,390,458,4.549324568114778,4.774036557402329,0.22471198928755154,4.7243775922373255,4.7243775922373255,0.0,0.22471198928755154,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2982.12110387533,3204.8428360384723,3240.5780487502857,3240.5780487502857,593,661,4.511529657905189,4.848476302630064,0.33694664472487457,4.902538651664577,4.902538651664577,0.0,0.33694664472487457,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88560.32736308812,93657.52655957564,92852.55311708605,92852.55311708605,17162,19783,4.476587340802109,4.734242863042796,0.2576555222406878,4.693552702678363,4.693552702678363,0.0,0.2576555222406878,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118768.64092549098,125604.67196804374,121950.70900914037,121950.70900914037,23019,25732,4.6156008442985765,4.881263483912783,0.2656626396142068,4.739262747129659,4.739262747129659,0.0,0.2656626396142068,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2074.3029870934874,2189.22219778521,2195.280218786443,2195.280218786443,402,458,4.529045823348226,4.779961130535393,0.25091530718716726,4.7931882506254215,4.7931882506254215,0.0,0.25091530718716726,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2970.3077150216695,3205.840145331772,3210.151673745639,3210.151673745639,591,661,4.493657662665158,4.849985091273482,0.3563274286083242,4.856507827149227,4.856507827149227,0.0,0.3563274286083242,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88457.97431011547,93604.5543969444,93070.73150804681,93070.73150804681,17170,19783,4.471413552550952,4.731565202292089,0.2601516497411369,4.704581282315464,4.704581282315464,0.0,0.2601516497411369,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118714.67734607622,125613.51000164931,121649.51354909243,121649.51354909243,22991,25732,4.613503705350389,4.881606948610653,0.26810324326026347,4.727557653858714,4.727557653858714,0.0,0.26810324326026347,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2065.134685930351,2187.9510084462313,2185.707235038482,2185.707235038482,387,458,4.509027698537885,4.777185607961203,0.2681579094233184,4.772286539385331,4.772286539385331,0.0,0.2681579094233184,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2976.736673395782,3206.7046764075117,3169.991649060256,3169.991649060256,591,661,4.503383772157007,4.851293005155085,0.3479092329980782,4.795751360151673,4.795751360151673,0.0,0.3479092329980782,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88520.3532225142,93602.1212346708,93071.42833211935,93071.42833211935,17244,19783,4.474566709928434,4.731442209708882,0.2568754997804481,4.704616505692734,4.704616505692734,0.0,0.2568754997804481,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118752.60978324352,125605.96900626677,121717.45140526115,121717.45140526115,23033,25732,4.614977840169575,4.88131388956423,0.2663360493946545,4.730197862788013,4.730197862788013,0.0,0.2663360493946545,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2070.346905732457,2188.3046213780253,2180.000214951704,2180.000214951704,391,458,4.5204080911189015,4.777957688598309,0.2575495974794073,4.759825796837782,4.759825796837782,0.0,0.2575495974794073,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2978.823394423521,3206.616658115416,3226.0685481348896,3226.0685481348896,585,661,4.506540687478852,4.851159845862959,0.3446191583841074,4.880587818660953,4.880587818660953,0.0,0.3446191583841074,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88484.51427280408,93615.42469547597,93480.71554996172,93480.71554996172,17141,19783,4.472755106546231,4.7321146790413975,0.2593595724951667,4.7253053404418806,4.7253053404418806,0.0,0.2593595724951667,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118847.37832922579,125634.40514804581,121610.29198831093,121610.29198831093,22948,25732,4.618660746511184,4.882418978238995,0.2637582317278113,4.726033420966537,4.726033420966537,0.0,0.2637582317278113,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2069.5956691197207,2186.514046268945,2207.756763641416,2207.756763641416,400,458,4.5187678365059405,4.774048135958395,0.2552802994524548,4.82042961493759,4.82042961493759,0.0,0.2552802994524548,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2970.1072476616946,3206.05392696648,3209.18365875151,3209.18365875151,593,661,4.493354383754455,4.850308512808593,0.35695412905413804,4.855043356658865,4.855043356658865,0.0,0.35695412905413804,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88588.72652635362,93640.40188531044,93194.62270724951,93194.62270724951,17195,19783,4.478022874506072,4.73337723729012,0.2553543627840478,4.710843790489284,4.710843790489284,0.0,0.2553543627840478,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118862.59175353519,125649.88737198178,122039.02693179906,122039.02693179906,22896,25732,4.619251972389834,4.883020650240237,0.26376867785040314,4.7426949685916,4.7426949685916,0.0,0.26376867785040314,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2073.766338517826,2186.478708542308,2191.077096920569,2191.077096920569,396,458,4.527874101567306,4.773970979350017,0.24609687778271105,4.784011128647531,4.784011128647531,0.0,0.24609687778271105,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2972.3500523617377,3204.8725241111333,3234.9911912676885,3234.9911912676885,593,661,4.496747431712159,4.8485212165070095,0.3517737847948501,4.894086522341435,4.894086522341435,0.0,0.3517737847948501,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88545.0828496837,93656.92144750059,93170.5923426151,93170.5923426151,17240,19783,4.475816754267993,4.734212275564909,0.258395521296916,4.709629092787499,4.709629092787499,0.0,0.258395521296916,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118773.54351202051,125626.53703849135,121576.77164103129,121576.77164103129,22902,25732,4.6157913691909105,4.882113206843283,0.26632183765237283,4.724730749301698,4.724730749301698,0.0,0.26632183765237283,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2069.4627068404798,2186.660259274904,2195.3305013756885,2195.3305013756885,391,458,4.518477525852576,4.774367378329485,0.2558898524769093,4.793298037938184,4.793298037938184,0.0,0.2558898524769093,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2975.1006690025633,3203.879090199787,3178.4335868263865,3178.433586826387,585,661,4.500908727689203,4.847018290771236,0.3461095630820328,4.808522824245668,4.808522824245669,8.881784197001252e-16,0.3461095630820319,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88623.52696562636,93662.88716234287,93223.90853608218,93223.90853608218,17231,19783,4.4797819827946395,4.734513833207444,0.25473185041280466,4.712324143763948,4.712324143763948,0.0,0.25473185041280466,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118907.02906260178,125678.415783008,121760.45858977493,121760.45858977493,22958,25732,4.620978900303194,4.8841293246932995,0.2631504243901057,4.73186921303338,4.73186921303338,0.0,0.2631504243901057,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2077.0342247122967,2186.5078492305665,2157.657836855385,2157.657836855385,400,458,4.535009224262657,4.774034605306914,0.2390253810442573,4.711043311911321,4.711043311911321,0.0,0.2390253810442573,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2969.5134921603785,3204.6573574581003,3200.1283264433077,3200.1283264433077,606,661,4.492456115219937,4.84819569963404,0.3557395844141027,4.841343912924823,4.841343912924823,0.0,0.3557395844141027,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88561.3612804057,93669.66394133682,93478.79262690601,93478.79262690603,17208,19783,4.476639603720654,4.734856388886257,0.25821678516560276,4.7252081396606185,4.725208139660619,8.881784197001252e-16,0.25821678516560187,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118902.15254499143,125707.04076726573,121873.65633691143,121873.65633691144,22932,25732,4.620789388504253,4.885241752186605,0.26445236368235214,4.736268317150296,4.736268317150297,8.881784197001252e-16,0.26445236368235125,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2077.8033037603323,2188.077336985403,2169.6839390612045,2169.6839390612045,407,458,4.536688436157931,4.777461434465945,0.2407729983080138,4.737301176989529,4.737301176989529,0.0,0.2407729983080138,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2975.3536249096182,3206.887971710388,3222.601339407129,3222.601339407129,587,661,4.501291414386714,4.851570305159437,0.35027889077272256,4.875342419677956,4.875342419677956,0.0,0.35027889077272256,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88573.81921923844,93642.48313482609,93327.83381415751,93327.83381415751,17200,19783,4.47726933322744,4.733482441228635,0.25621310800119534,4.717577405558182,4.717577405558182,0.0,0.25621310800119534,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,118874.98785511032,125705.7908835902,121701.16540648094,121701.16540648094,22992,25732,4.61973371114217,4.88519317906071,0.26545946791854025,4.729564954394565,4.729564954394565,0.0,0.26545946791854025,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2070.754602348933,2188.27468600046,2193.969071247258,2193.969071247258,400,458,4.521298258403784,4.777892327511921,0.25659406910813676,4.790325483072616,4.790325483072616,0.0,0.25659406910813676,
D12,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2973.547365039931,3208.3331589346412,3201.263155502901,3201.263155502901,603,661,4.498558797337263,4.853756670097793,0.35519787276053005,4.843060749626174,4.843060749626174,0.0,0.35519787276053005,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23534.489360373016,25990.41714449477,25547.425266141618,25547.425266141618,4892,5641,4.172042077711933,4.607413072947132,0.43537099523519895,4.528882337553912,4.528882337553912,0.0,0.43537099523519895,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47151.486465569185,52233.97125114188,50662.30291894256,50662.30291894256,9966,11050,4.267102847562822,4.727056221822794,0.45995337425997196,4.584823793569463,4.584823793569463,0.0,0.45995337425997196,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23557.2221890857,25984.76539682998,25623.654961285607,25623.65496128561,4948,5641,4.176072006574313,4.606411167670622,0.43033916109630876,4.542395844936289,4.54239584493629,8.881784197001252e-16,0.4303391610963079,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47130.79075697618,52214.73529803176,50426.14760051351,50426.14760051352,9920,11050,4.265229932758025,4.7253154115865845,0.4600854788285593,4.563452271539684,4.563452271539685,8.881784197001252e-16,0.46008547882855844,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23537.079358238738,25986.873690456392,25616.30049531579,25616.30049531579,4976,5641,4.172501215784211,4.606784912330507,0.43428369654629595,4.541092092770039,4.541092092770039,0.0,0.43428369654629595,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47147.37890515265,52254.361196438935,50424.76656046178,50424.76656046179,9876,11050,4.266731122638249,4.72890146574108,0.462170343102831,4.563327290539528,4.563327290539529,8.881784197001252e-16,0.4621703431028301,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23549.070238145934,25975.194850603646,25472.51492331371,25472.514923313713,4900,5641,4.174626881429877,4.604714563127751,0.4300876816978745,4.515602716417959,4.51560271641796,8.881784197001252e-16,0.4300876816978736,
D12,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47108.25010168498,52220.21940899224,50527.583731955194,50527.583731955194,9943,11050,4.26319005445113,4.725811711221017,0.46262165676988776,4.572632011941646,4.572632011941646,0.0,0.46262165676988776,
