cell,variant,held_block,held_block_key,seed,arm,depth,m,a_per_symbol,q,ledger_sha256,evaluation_changed_symbol_slot_count,evaluation_total_slot_count,training_changed_symbol_slot_count,training_total_slot_count,delta_root_nats_stop_minus_split,delta_root_reason,fingerprint,log_evidence,nodes,root_observed_symbol_count,root_stop,root_unseen_symbol_count,training_streams,training_tokens,node_count_by_structural_depth,support_histogram_1_2to4_5to9_10plus_by_depth,fit_seconds,evaluation_seconds,peak_rss
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,12,original,8,100,0.5,8884,06dee73bd89b1c6fd0bcb8be96eba2c64e66d8200e4c019a492d18d6cab68cb7,8357,9346,46861,53304,-10607.165183317848,,0527df204ead4066cf81b0a86c27fd42461b134efd8ac4f2eaa42d7b9af1f255,-159040.7798718815,167539,84,0.0,16,3567,53304,"[1,85,1838,11397,25691,33348,34031,31945,29203]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":57,""2to4"":10,""5to9"":8},{""1"":501,""10plus"":632,""2to4"":452,""5to9"":253},{""1"":6280,""10plus"":887,""2to4"":3189,""5to9"":1041},{""1"":19932,""10plus"":336,""2to4"":4613,""5to9"":810},{""1"":30210,""10plus"":57,""2to4"":2842,""5to9"":239},{""1"":32887,""10plus"":5,""2to4"":1097,""5to9"":42},{""1"":31584,""10plus"":3,""2to4"":351,""5to9"":7},{""1"":29054,""10plus"":2,""2to4"":143,""5to9"":4}]",0.6075492919990211,0.2702533329211292,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,12,shuffled,8,100,0.5,8884,06dee73bd89b1c6fd0bcb8be96eba2c64e66d8200e4c019a492d18d6cab68cb7,8357,9346,46861,53304,4288.5798677869025,,aeb651c18756454f52e07909d3d64a432f34686e2595b85c4d30415bb550d9fa,-169647.94505519935,188587,84,1.0,16,3567,53304,"[1,84,2085,15496,34813,38450,35698,32494,29466]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":55,""2to4"":10,""5to9"":9},{""1"":535,""10plus"":723,""2to4"":554,""5to9"":273},{""1"":8742,""10plus"":940,""2to4"":4488,""5to9"":1326},{""1"":29727,""10plus"":13,""2to4"":4807,""5to9"":266},{""1"":37793,""10plus"":0,""2to4"":657,""5to9"":0},{""1"":35647,""10plus"":0,""2to4"":51,""5to9"":0},{""1"":32490,""10plus"":0,""2to4"":4,""5to9"":0},{""1"":29466,""10plus"":0,""2to4"":0,""5to9"":0}]",0.8270719169995573,0.46008658688151627,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,13,original,8,100,0.5,8884,8a32decbff469a2565ffd99267fbea930620d893a2dc4f4332a3ce3eb2a04eef,8265,9346,46811,53304,-10492.68075615418,,47bfe6e90207c3d4d7cc3c55658bc504ecdc8a0097ea5217b54d78e0a80d95b5,-159322.78407655828,167544,83,0.0,17,3604,53304,"[1,83,1838,11485,25796,33437,34025,31832,29047]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":7,""10plus"":57,""2to4"":9,""5to9"":10},{""1"":496,""10plus"":641,""2to4"":455,""5to9"":246},{""1"":6341,""10plus"":886,""2to4"":3234,""5to9"":1024},{""1"":20031,""10plus"":328,""2to4"":4641,""5to9"":796},{""1"":30416,""10plus"":54,""2to4"":2741,""5to9"":226},{""1"":32976,""10plus"":5,""2to4"":1006,""5to9"":38},{""1"":31513,""10plus"":2,""2to4"":311,""5to9"":6},{""1"":28922,""10plus"":2,""2to4"":119,""5to9"":4}]",0.572322832998907,0.27051103297344525,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,13,shuffled,8,100,0.5,8884,8a32decbff469a2565ffd99267fbea930620d893a2dc4f4332a3ce3eb2a04eef,8265,9346,46811,53304,4407.1528464352305,,38339f8af79f4292d756a3e53cd5982c68d52248d554a75bbb2776d578c7dabf,-169815.46483271246,188107,83,1.0,17,3604,53304,"[1,84,2079,15649,34888,38305,35538,32304,29259]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":57,""2to4"":11,""5to9"":8},{""1"":533,""10plus"":727,""2to4"":510,""5to9"":309},{""1"":8856,""10plus"":921,""2to4"":4531,""5to9"":1341},{""1"":29986,""10plus"":11,""2to4"":4622,""5to9"":269},{""1"":37634,""10plus"":0,""2to4"":671,""5to9"":0},{""1"":35498,""10plus"":0,""2to4"":40,""5to9"":0},{""1"":32302,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":29259,""10plus"":0,""2to4"":0,""5to9"":0}]",1.00381783299963,0.2691780090935936,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,14,original,8,100,0.5,8884,bba8ce95dfdf7d6b16d5e4b0b79ac22168654cfd5dcd43c2dd63b8c77b90351e,8353,9346,46917,53304,-10525.038930216891,,b071b3b1da327459a84b806ee76ee4e292ade0d892f01b22eb0e60706dd3ddc1,-158774.76472682343,165944,84,0.0,16,3631,53304,"[1,84,1815,11253,25449,33132,33784,31614,28812]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":55,""2to4"":10,""5to9"":9},{""1"":491,""10plus"":617,""2to4"":449,""5to9"":258},{""1"":6099,""10plus"":899,""2to4"":3257,""5to9"":998},{""1"":19666,""10plus"":343,""2to4"":4640,""5to9"":800},{""1"":30078,""10plus"":58,""2to4"":2758,""5to9"":238},{""1"":32684,""10plus"":3,""2to4"":1054,""5to9"":43},{""1"":31265,""10plus"":2,""2to4"":344,""5to9"":3},{""1"":28688,""10plus"":2,""2to4"":122,""5to9"":0}]",0.5625413750021835,0.269938465069572,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,14,shuffled,8,100,0.5,8884,bba8ce95dfdf7d6b16d5e4b0b79ac22168654cfd5dcd43c2dd63b8c77b90351e,8353,9346,46917,53304,4396.96689246234,,bda8db7863dbdfdf78f9f348b9bcc459b1a588e0a911b0611f7bfbea6e6b76b2,-169299.80365704032,186826,84,1.0,16,3631,53304,"[1,84,2052,15458,34604,38137,35370,32104,29016]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":12,""10plus"":55,""2to4"":8,""5to9"":9},{""1"":529,""10plus"":700,""2to4"":506,""5to9"":317},{""1"":8748,""10plus"":952,""2to4"":4424,""5to9"":1334},{""1"":29563,""10plus"":9,""2to4"":4756,""5to9"":276},{""1"":37429,""10plus"":0,""2to4"":707,""5to9"":1},{""1"":35323,""10plus"":0,""2to4"":47,""5to9"":0},{""1"":32099,""10plus"":0,""2to4"":5,""5to9"":0},{""1"":29016,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9774334160028957,0.26951735298644053,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,15,original,8,100,0.5,8884,fd647ea52076a5b95b499e83cb63831d0aee9493ee030fb35cae81967fc07cbb,8318,9346,46969,53304,-10578.446147299343,,25065b88288862ab04e29fb069dc689d285da474215901116162082c556b53d7,-158842.01004252874,167170,83,0.0,17,3566,53304,"[1,83,1806,11397,25599,33166,34001,31926,29191]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":54,""2to4"":9,""5to9"":9},{""1"":467,""10plus"":640,""2to4"":452,""5to9"":247},{""1"":6268,""10plus"":883,""2to4"":3213,""5to9"":1033},{""1"":19873,""10plus"":346,""2to4"":4540,""5to9"":840},{""1"":29978,""10plus"":56,""2to4"":2874,""5to9"":258},{""1"":32838,""10plus"":4,""2to4"":1108,""5to9"":51},{""1"":31531,""10plus"":2,""2to4"":381,""5to9"":12},{""1"":29020,""10plus"":2,""2to4"":163,""5to9"":6}]",0.5871831250005926,0.268904122087406,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,15,shuffled,8,100,0.5,8884,fd647ea52076a5b95b499e83cb63831d0aee9493ee030fb35cae81967fc07cbb,8318,9346,46969,53304,4318.092729716853,,09b39ab58d10bf90257bdce2f26a9d75cc6a179d50b3a0a499fbdf789404d23a,-169420.45618982808,188358,83,1.0,17,3566,53304,"[1,83,2071,15422,34668,38418,35714,32507,29474]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":55,""2to4"":8,""5to9"":9},{""1"":555,""10plus"":715,""2to4"":513,""5to9"":288},{""1"":8652,""10plus"":938,""2to4"":4495,""5to9"":1337},{""1"":29620,""10plus"":13,""2to4"":4740,""5to9"":295},{""1"":37729,""10plus"":0,""2to4"":688,""5to9"":1},{""1"":35672,""10plus"":0,""2to4"":42,""5to9"":0},{""1"":32505,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":29474,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9943769999990764,0.2677196219592588,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,16,original,8,100,0.5,8884,1649b3f12eee3112a3620674d6866eca0000c60ac53ad180486296777164d595,8358,9346,46819,53304,-10571.532651386078,,9e83beff7c935f2c4257e8d8e02145ad244f121bac4f8f3089266229693c7a95,-158882.68435529555,166660,85,0.0,15,3606,53304,"[1,85,1842,11343,25520,33148,33898,31791,29032]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":55,""2to4"":10,""5to9"":10},{""1"":496,""10plus"":635,""2to4"":474,""5to9"":237},{""1"":6267,""10plus"":897,""2to4"":3159,""5to9"":1020},{""1"":19750,""10plus"":339,""2to4"":4628,""5to9"":803},{""1"":30053,""10plus"":66,""2to4"":2788,""5to9"":241},{""1"":32795,""10plus"":5,""2to4"":1041,""5to9"":57},{""1"":31453,""10plus"":2,""2to4"":321,""5to9"":15},{""1"":28896,""10plus"":2,""2to4"":127,""5to9"":7}]",0.5909016659970803,0.27065828514969326,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,16,shuffled,8,100,0.5,8884,1649b3f12eee3112a3620674d6866eca0000c60ac53ad180486296777164d595,8358,9346,46819,53304,4252.375613769429,,6dc2752f3bf650189e4b272b331bd7dd3ce57e3769f7f9d0ea325c09b8288c7f,-169454.21700668163,187703,85,1.0,15,3606,53304,"[1,85,2031,15492,34631,38322,35547,32316,29278]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":55,""2to4"":10,""5to9"":10},{""1"":487,""10plus"":717,""2to4"":508,""5to9"":319},{""1"":8765,""10plus"":936,""2to4"":4413,""5to9"":1378},{""1"":29573,""10plus"":10,""2to4"":4763,""5to9"":285},{""1"":37671,""10plus"":0,""2to4"":651,""5to9"":0},{""1"":35502,""10plus"":0,""2to4"":45,""5to9"":0},{""1"":32311,""10plus"":0,""2to4"":5,""5to9"":0},{""1"":29277,""10plus"":0,""2to4"":1,""5to9"":0}]",0.822118333002436,0.2700452579847479,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,17,original,8,100,0.5,8884,e54b5207dc8d9a707dfa40f33f2d143f65a3e5fcdeab8f06c7f840fbe2bea570,8342,9346,46813,53304,-10578.950630516192,,355f58a92e92d26a1003ca303a72e042180050756c9b82a1dadcbf596759ba11,-158976.323698088,167818,80,0.0,20,3561,53304,"[1,81,1845,11435,25712,33413,34105,31984,29242]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":7,""10plus"":57,""2to4"":8,""5to9"":9},{""1"":511,""10plus"":624,""2to4"":433,""5to9"":277},{""1"":6322,""10plus"":901,""2to4"":3194,""5to9"":1018},{""1"":19935,""10plus"":342,""2to4"":4632,""5to9"":803},{""1"":30371,""10plus"":57,""2to4"":2731,""5to9"":254},{""1"":33005,""10plus"":5,""2to4"":1048,""5to9"":47},{""1"":31617,""10plus"":2,""2to4"":361,""5to9"":4},{""1"":29101,""10plus"":2,""2to4"":139,""5to9"":0}]",0.6116240419978567,0.26701712593785487,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,17,shuffled,8,100,0.5,8884,e54b5207dc8d9a707dfa40f33f2d143f65a3e5fcdeab8f06c7f840fbe2bea570,8342,9346,46813,53304,4315.776240668492,,397772b17210d333f30c7822322f269004cc29d18996f2b4f881fdc8b693eb14,-169555.2743286042,188884,80,1.0,20,3561,53304,"[1,81,2073,15532,34955,38519,35720,32522,29481]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":56,""2to4"":7,""5to9"":9},{""1"":537,""10plus"":720,""2to4"":512,""5to9"":304},{""1"":8821,""10plus"":943,""2to4"":4427,""5to9"":1341},{""1"":29931,""10plus"":11,""2to4"":4763,""5to9"":250},{""1"":37900,""10plus"":0,""2to4"":618,""5to9"":1},{""1"":35664,""10plus"":0,""2to4"":56,""5to9"":0},{""1"":32516,""10plus"":0,""2to4"":6,""5to9"":0},{""1"":29480,""10plus"":0,""2to4"":1,""5to9"":0}]",0.8337625410022156,0.2657616619944747,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,18,original,8,100,0.5,8884,b1f6f9d30789f68f8174e6d4fffade00ccbbbe2689ea7d453a18bfc42554010d,8312,9346,46866,53304,-10348.800361860805,,c532e443ad4b6fcf9f011d9eb6c30feaafdc1ce459c12b97b5d670a499124625,-159222.35701202194,166743,84,0.0,16,3595,53304,"[1,84,1838,11436,25571,33210,33862,31748,28993]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":56,""2to4"":11,""5to9"":8},{""1"":487,""10plus"":637,""2to4"":464,""5to9"":250},{""1"":6298,""10plus"":893,""2to4"":3225,""5to9"":1020},{""1"":19778,""10plus"":333,""2to4"":4621,""5to9"":839},{""1"":30105,""10plus"":59,""2to4"":2798,""5to9"":248},{""1"":32701,""10plus"":5,""2to4"":1099,""5to9"":57},{""1"":31339,""10plus"":3,""2to4"":397,""5to9"":9},{""1"":28812,""10plus"":2,""2to4"":173,""5to9"":6}]",0.5692617079985212,0.2705900829496386,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,18,shuffled,8,100,0.5,8884,b1f6f9d30789f68f8174e6d4fffade00ccbbbe2689ea7d453a18bfc42554010d,8312,9346,46866,53304,4311.633531932108,,f03b7bf5dd5f9bf91f555928902558fa7e677fdfc08f5357f6cd5593333d17af,-169571.15737388274,187931,84,1.0,16,3595,53304,"[1,84,2100,15463,34652,38401,35597,32344,29289]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":57,""2to4"":12,""5to9"":6},{""1"":563,""10plus"":710,""2to4"":516,""5to9"":311},{""1"":8762,""10plus"":954,""2to4"":4405,""5to9"":1342},{""1"":29534,""10plus"":11,""2to4"":4842,""5to9"":265},{""1"":37776,""10plus"":0,""2to4"":625,""5to9"":0},{""1"":35560,""10plus"":0,""2to4"":37,""5to9"":0},{""1"":32341,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":29289,""10plus"":0,""2to4"":0,""5to9"":0}]",1.0004319170002418,0.269603088934673,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,19,original,8,100,0.5,8884,81adf20513e48b8d2641e7246669c475278d561810097eca6aa12b83c589bbe2,8348,9346,46844,53304,-10572.651001158694,,a1bf515c73adfb2011d26475c10ba6fead7d5f7f563cd192298f8e40468f2615,-159120.92898274513,167705,81,0.0,19,3565,53304,"[1,81,1839,11464,25700,33376,34049,31975,29220]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":56,""2to4"":8,""5to9"":9},{""1"":480,""10plus"":634,""2to4"":469,""5to9"":256},{""1"":6287,""10plus"":867,""2to4"":3259,""5to9"":1051},{""1"":19958,""10plus"":349,""2to4"":4579,""5to9"":814},{""1"":30334,""10plus"":59,""2to4"":2731,""5to9"":252},{""1"":32917,""10plus"":5,""2to4"":1082,""5to9"":45},{""1"":31607,""10plus"":2,""2to4"":359,""5to9"":7},{""1"":29073,""10plus"":2,""2to4"":143,""5to9"":2}]",0.5668823330015584,0.26795568608213216,1465311232
C0,ud23,THUCYDIDES,1a32cf6857284fff7c7f006f8d0cd4ab15a047af7a4bcd5613d1fd50789dd4ee,19,shuffled,8,100,0.5,8884,81adf20513e48b8d2641e7246669c475278d561810097eca6aa12b83c589bbe2,8348,9346,46844,53304,4408.465143207344,,aebc9ffb06ebc0b6490b9c8c004052af11cd94f8b50515ca4c546f17832b859e,-169693.57998390382,188682,81,1.0,19,3565,53304,"[1,81,2069,15556,34774,38498,35727,32514,29462]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":55,""2to4"":7,""5to9"":10},{""1"":533,""10plus"":721,""2to4"":508,""5to9"":307},{""1"":8809,""10plus"":945,""2to4"":4469,""5to9"":1333},{""1"":29681,""10plus"":12,""2to4"":4820,""5to9"":261},{""1"":37865,""10plus"":0,""2to4"":633,""5to9"":0},{""1"":35689,""10plus"":0,""2to4"":38,""5to9"":0},{""1"":32512,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":29462,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9871664999991481,0.26751130706543336,1465311232
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,original,8,100,0.5,8884,b1d09ad33871c6a0281a8f50a8d9c0c08c558af6564ae64edcf6d34184ffd5a2,61346,71088,47083,53304,-11315.194088801509,,8d196ddeb58fa2aecf7f2429479b405e77059c849f18147ec2ad6604af52b0be,-157878.74995183825,171304,82,0.0,18,3333,53304,"[1,82,1857,11321,25670,33779,34940,33123,30531]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":57,""2to4"":7,""5to9"":10},{""1"":510,""10plus"":621,""2to4"":453,""5to9"":273},{""1"":6176,""10plus"":886,""2to4"":3258,""5to9"":1001},{""1"":19832,""10plus"":350,""2to4"":4666,""5to9"":822},{""1"":30573,""10plus"":75,""2to4"":2865,""5to9"":266},{""1"":33746,""10plus"":9,""2to4"":1126,""5to9"":59},{""1"":32723,""10plus"":2,""2to4"":384,""5to9"":14},{""1"":30368,""10plus"":2,""2to4"":157,""5to9"":4}]",0.6296804169996904,1.7261429179816332,1277710336
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,shuffled,8,100,0.5,8884,b1d09ad33871c6a0281a8f50a8d9c0c08c558af6564ae64edcf6d34184ffd5a2,61346,71088,47083,53304,4542.699079438928,,0d2718075562b5dc7ffb1ddc0ea4e7b6fb62ccb0a104600326c468e4810c4801,-169193.94404063976,193401,82,1.0,18,3333,53304,"[1,83,2095,15600,34994,39249,36800,33759,30820]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":57,""2to4"":6,""5to9"":10},{""1"":528,""10plus"":727,""2to4"":537,""5to9"":303},{""1"":8804,""10plus"":923,""2to4"":4561,""5to9"":1312},{""1"":29832,""10plus"":20,""2to4"":4825,""5to9"":317},{""1"":38501,""10plus"":0,""2to4"":747,""5to9"":1},{""1"":36750,""10plus"":0,""2to4"":50,""5to9"":0},{""1"":33758,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":30820,""10plus"":0,""2to4"":0,""5to9"":0}]",0.8805361249997077,1.9732824079874263,1277710336
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,original,8,100,0.5,8884,98712fe7b861cb92f4e40de09a0d8b04a5e9bf334cb2445c393bec94f405bd14,61627,71088,46969,53304,-11230.043274963304,,a2f07adaa9274c4b1da3ea1da5c0c21835b5115fc4bea992aa05064f4d795927,-158048.67208785197,172389,83,0.0,17,3307,53304,"[1,84,1855,11363,25819,33913,35173,33377,30804]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":12,""10plus"":54,""2to4"":7,""5to9"":11},{""1"":508,""10plus"":630,""2to4"":449,""5to9"":268},{""1"":6198,""10plus"":882,""2to4"":3266,""5to9"":1017},{""1"":20040,""10plus"":351,""2to4"":4622,""5to9"":806},{""1"":30703,""10plus"":75,""2to4"":2871,""5to9"":264},{""1"":33990,""10plus"":9,""2to4"":1123,""5to9"":51},{""1"":33000,""10plus"":2,""2to4"":367,""5to9"":8},{""1"":30665,""10plus"":2,""2to4"":135,""5to9"":2}]",0.6160095420000289,1.679068368033768,1463767040
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,shuffled,8,100,0.5,8884,98712fe7b861cb92f4e40de09a0d8b04a5e9bf334cb2445c393bec94f405bd14,61627,71088,46969,53304,4605.890669908898,,1529af0a829c1be8bb1fee16797530295c8462161de2bf321ce7728932a740ca,-169278.71536281527,194450,83,1.0,17,3307,53304,"[1,83,2097,15759,35144,39414,36958,33947,31047]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":55,""2to4"":7,""5to9"":10},{""1"":513,""10plus"":739,""2to4"":546,""5to9"":299},{""1"":9028,""10plus"":916,""2to4"":4504,""5to9"":1311},{""1"":30009,""10plus"":16,""2to4"":4780,""5to9"":339},{""1"":38708,""10plus"":0,""2to4"":705,""5to9"":1},{""1"":36910,""10plus"":0,""2to4"":48,""5to9"":0},{""1"":33946,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":31047,""10plus"":0,""2to4"":0,""5to9"":0}]",1.0283461669987446,1.6907998587648763,1463767040
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,original,8,100,0.5,8884,9d934c6faf19666741a99ac003f5e2f69320b8427e4f0e8ebe07834484df4a5c,61510,71088,47041,53304,-11053.038817498775,,a9841b035177bea3a2522368ee055eb322c27b137dbb49395b2dfb9b9d62222f,-158053.76552789749,171280,84,0.0,16,3351,53304,"[1,83,1871,11342,25635,33749,34942,33132,30525]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":56,""2to4"":10,""5to9"":8},{""1"":519,""10plus"":624,""2to4"":460,""5to9"":268},{""1"":6276,""10plus"":880,""2to4"":3174,""5to9"":1012},{""1"":19857,""10plus"":353,""2to4"":4585,""5to9"":840},{""1"":30517,""10plus"":67,""2to4"":2886,""5to9"":279},{""1"":33725,""10plus"":6,""2to4"":1160,""5to9"":51},{""1"":32748,""10plus"":2,""2to4"":376,""5to9"":6},{""1"":30376,""10plus"":2,""2to4"":145,""5to9"":2}]",0.6028647500006628,1.6886469341534394,1463767040
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,shuffled,8,100,0.5,8884,9d934c6faf19666741a99ac003f5e2f69320b8427e4f0e8ebe07834484df4a5c,61510,71088,47041,53304,4600.930718546384,,e6ef0e7a8513271fe0e5ea7d0e33eaeceba4a713b825f8342f47ea002285c498,-169106.80434539626,193256,84,1.0,16,3351,53304,"[1,83,2091,15665,34979,39217,36741,33700,30779]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":56,""2to4"":9,""5to9"":8},{""1"":544,""10plus"":714,""2to4"":510,""5to9"":323},{""1"":8876,""10plus"":906,""2to4"":4568,""5to9"":1315},{""1"":29887,""10plus"":16,""2to4"":4737,""5to9"":339},{""1"":38483,""10plus"":0,""2to4"":733,""5to9"":1},{""1"":36694,""10plus"":0,""2to4"":47,""5to9"":0},{""1"":33697,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":30779,""10plus"":0,""2to4"":0,""5to9"":0}]",1.0181542500013165,1.698924529044234,1463767040
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,original,8,100,0.5,8884,585f98529003658647da88dc75d98be93bd43449b5456e5512516004ee7c2bde,61582,71088,47086,53304,-11114.710641058016,,3f25a74af6ab6de8be1d226faf10465fe60747b17a7eb02a3b33bdda1953bc7c,-158024.62308258453,171648,82,0.0,18,3338,53304,"[1,82,1852,11347,25686,33836,34998,33205,30641]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":56,""2to4"":9,""5to9"":8},{""1"":506,""10plus"":622,""2to4"":449,""5to9"":275},{""1"":6223,""10plus"":890,""2to4"":3230,""5to9"":1004},{""1"":19910,""10plus"":343,""2to4"":4588,""5to9"":845},{""1"":30644,""10plus"":72,""2to4"":2847,""5to9"":273},{""1"":33788,""10plus"":6,""2to4"":1142,""5to9"":62},{""1"":32805,""10plus"":2,""2to4"":389,""5to9"":9},{""1"":30495,""10plus"":2,""2to4"":141,""5to9"":3}]",0.6280843330005155,1.678214280076645,1463767040
C0,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,shuffled,8,100,0.5,8884,585f98529003658647da88dc75d98be93bd43449b5456e5512516004ee7c2bde,61582,71088,47086,53304,4667.8371359403245,,f6c6e213f91370b17d273cd39b8e01dc6a55113cbd37d261c1d0fc0e86e6cad0,-169139.33372364254,193624,82,1.0,18,3338,53304,"[1,83,2100,15795,34980,39209,36794,33780,30882]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":55,""2to4"":10,""5to9"":8},{""1"":534,""10plus"":739,""2to4"":534,""5to9"":293},{""1"":9091,""10plus"":899,""2to4"":4472,""5to9"":1333},{""1"":29875,""10plus"":22,""2to4"":4734,""5to9"":349},{""1"":38437,""10plus"":0,""2to4"":772,""5to9"":0},{""1"":36738,""10plus"":0,""2to4"":56,""5to9"":0},{""1"":33777,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":30882,""10plus"":0,""2to4"":0,""5to9"":0}]",1.023584167000081,1.6923137792527996,1463767040
